,GoodForKids,HasTV,monday,jukebox,Music,HappyHour,wednesday,RestaurantsTableService,RestaurantsCounterService,vegetarian,GoodForMeal,ByAppointmentOnly,sunday,RestaurantsPriceRange2,casual,latenight,RestaurantsReservations,BusinessAcceptsCreditCards,friday,video,DogsAllowed,Ambience,gluten-free,Alcohol,soy-free,hipster,dinner,tuesday,CoatCheck,lot,lunch,vegan,trendy,upscale,BYOBCorkage,dairy-free,classy,GoodForDancing,RestaurantsDelivery,AgesAllowed,Open24Hours,thursday,dj,background_music,karaoke,BYOB,no_music,BusinessAcceptsBitcoin,romantic,BusinessParking,WheelchairAccessible,Caters,live,BestNights,dessert,street,OutdoorSeating,Corkage,garage,breakfast,AcceptsInsurance,NoiseLevel,valet,Smoking,RestaurantsGoodForGroups,WiFi,intimate,RestaurantsAttire,DriveThru,brunch,divey,touristy,kosher,validated,RestaurantsTakeOut,saturday,halal,BikeParking,business_id,stars
104,True,False,,,,,,True,,,,,,2,True,False,False,,,,False,,,u'full_bar',,False,True,,,False,True,,True,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,True,True,,False,False,,u'average',False,,True,u'no',False,'casual',,False,,False,,False,True,,,True,81009,4.0740740741
105,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,True,,False,,,u'quiet',False,,True,,False,u'casual',,,False,False,,False,True,,,,150498,3.8
106,True,True,,,,,,,,,,,,1,True,,True,True,,,,,,'beer_and_wine',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,False,False,,,True,,,,False,False,,False,,,u'average',False,,True,u'free',False,u'casual',,,False,False,,False,True,,,False,35530,3.2637795276
107,True,False,,,,,,True,,,,,,2,False,False,True,True,,,,,,'beer_and_wine',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,False,,,,False,False,False,,False,False,,,False,,True,'no',False,'casual',,False,False,False,,False,True,,,False,10168,3.4615384615
108,True,False,,,,,,,,,,,,1,False,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,,False,,True,,False,u'casual',,,False,False,,False,True,,,,2796,3.5384615385
109,True,True,,,,,,True,,,,,,1,True,False,True,True,,,,,,'none',,False,True,,,False,True,,False,False,u'no',,False,,False,,,,,,,,,,False,,True,True,,,False,False,False,,False,False,,u'quiet',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,False,153036,4.2644067797
110,True,False,,,,,,,,,,,,2,True,,False,,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,55428,3.5763888889
111,True,False,,,,,,,,,,,,2,False,,True,,,,,,,u'full_bar',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,True,'free',False,u'casual',,,False,False,,False,True,,,True,165265,3.1666666667
112,True,False,,,,,,False,,,,,,1,True,False,False,True,,,False,,,u'none',,False,True,,,True,True,,False,False,,,False,,True,,,,,,,,,False,False,,True,True,,,False,False,True,,False,True,,u'average',False,,True,'free',False,u'casual',True,False,False,False,,False,True,,,True,123841,4.145631068
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61421,1.1538461538
114,True,True,,,,,,False,,,,,,2,False,False,False,,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,,False,u'casual',False,False,,False,,False,True,,,True,59363,2.3333333333
115,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,True,,,,,False,,,False,,,,False,,,,,,,,,,,False,,,,,51037,3.0
116,True,True,,,,,,True,,,,,,1,True,False,False,,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'average',False,,True,u'free',False,'casual',,True,False,False,,False,True,,,False,167409,3.0
117,True,True,,,,,,False,,,,,,1,False,False,False,True,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,False,True,,,False,True,False,,False,False,,'average',False,,True,'no',False,'casual',,False,True,False,,False,True,,,True,94917,4.4527027027
118,True,False,,,,,,,,,,,,2,True,,False,,,,,,,u'beer_and_wine',,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,True,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,12471,3.8442622951
119,True,,,,,,,,,,,,,2,False,,True,,,,,,,,,False,,,,,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,,,,,,,,,,False,'no',False,,,,,False,,,True,,,,69511,3.6
120,False,,,,,,,,,,,,,1,,,False,False,,,,,,u'none',,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,,,False,,,,False,,True,u'no',,u'casual',,,,,,False,True,,,,124877,4.2222222222
121,True,False,,,,,,,,,,,,1,True,,False,,,,,,,u'none',,False,,,,True,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,False,,,False,91649,3.6666666667000003
122,True,False,,,,,,False,,,,,,2,False,False,False,True,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,True,False,,u'loud',False,,False,u'no',False,u'casual',,False,False,False,,False,True,,,False,136065,1.8224852071000002
123,True,True,,,,,,True,,,,,,2,True,False,True,True,,,,,,u'full_bar',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,46488,4.2592592593
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,62606,2.6666666667000003
125,True,True,,,,,,,,,,,,1,False,,,True,,,,,,u'full_bar',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,True,,False,,,u'average',False,,True,,False,u'casual',,,False,False,,False,True,,,,182589,4.0
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32156,4.0196078431
127,,,,False,,True,,,,,,,,2,False,,True,True,,False,,,,'full_bar',,False,,,,,,,False,False,,,False,False,,,,,False,False,False,,False,,False,,,,True,,,,,,,,,,,,,'no',False,,,,False,False,,,,,,,146784,3.0
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68596,3.8461538462
129,True,False,,,,,,False,,,,,,1,True,False,False,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,u'quiet',False,,False,'free',False,u'casual',False,False,False,False,,False,True,,,True,86013,3.9230769231
130,True,False,,,,,,,,,,,,2,False,,False,True,,,,,,,,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,True,,False,,,u'quiet',False,,True,,False,u'casual',,,False,False,,False,True,,,,7245,3.0
131,True,True,,,,,,True,,,,,,1,True,False,True,True,,,False,,,'none',,False,True,,,True,True,,False,False,'no',,False,,False,,,,,,,,,False,False,,,True,,,False,False,False,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,False,103807,3.9051383399
132,True,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,False,,,,65884,1.0
133,True,True,,,,,,True,,,,,,1,True,True,True,,,,False,,,'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,False,False,,False,False,,'average',False,,True,u'free',False,'casual',,False,,False,,False,True,,,True,111929,3.9642857143
134,True,False,,,,,,False,,,,False,,2,True,False,False,True,,,,,,'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,145985,3.9718309859
135,True,False,,,,,,,,,,,,2,,,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,'quiet',,,True,,,'casual',,,,,,,True,,,True,84773,2.1818181818
136,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'quiet',False,,False,u'no',False,u'casual',,,False,False,,False,True,,,,179477,3.0
137,False,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,48070,2.25
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142016,3.8333333333
139,True,False,,,,,,,,,,,,1,True,,False,,,,,,,'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,True,True,,False,,,u'average',False,,False,u'free',False,u'casual',,,False,False,,False,True,,,True,46281,3.0869565217
140,True,True,,,,,,True,,,,,,2,False,False,True,True,,,,,,'full_bar',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,'average',False,,True,'no',False,'casual',,False,False,False,,False,True,,,True,15858,4.2361111111
141,True,True,,,,,,True,,,,,,2,True,False,False,True,,,False,,,'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,False,False,,False,False,,,False,False,False,,False,False,,u'average',False,,False,u'no',False,'casual',,False,False,False,,False,True,,,True,78276,3.6822429907
142,True,True,,,,,,True,,,,,,2,True,False,True,True,,,False,,,u'none',,False,False,,,False,True,,False,False,'no',,False,,False,,,,,,,,,False,False,,False,False,,,False,True,False,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,70777,3.2473684211
143,True,False,,,,,,True,,,,,,2,True,False,False,,,,,,,u'none',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,True,False,,False,False,,u'average',False,,False,'no',False,u'casual',,False,,False,,False,True,,,True,77679,4.060324826
144,True,True,,,,,,False,,,,,,1,False,True,False,True,,,,,,u'none',,False,True,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,True,,'average',False,,True,'no',False,u'casual',,False,True,False,,False,True,,,True,154618,4.35
145,True,False,,,,,,True,,,,,,2,True,False,True,True,,,False,,,'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,,,,False,False,False,,False,False,,u'quiet',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,191744,4.962962963
146,True,False,,,,,,True,,,,,,1,True,False,False,,,,,,,u'none',,False,False,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,True,False,,False,True,,u'average',False,,False,u'no',False,u'casual',False,True,,False,,False,True,,,True,122205,3.9696969697
147,True,True,,,,,,False,,,,,,1,False,False,True,,,,,,,,,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,False,,False,False,,u'quiet',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,,153206,3.0
148,True,True,,,,,,,,,,,,1,,,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,'casual',,,,,,,True,,,False,140328,4.0
149,True,True,,,,,,True,,,,,,2,True,False,True,,,,False,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,True,,,False,False,False,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,125425,4.2242990654
150,,,,,,,,,,,,,,2,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,True,,,False,93264,4.2352941176
151,True,True,,,,,,True,,,,,,2,False,False,True,True,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,True,,,,,,,,,,False,,,,,,False,False,False,,False,False,,,False,,True,'no',False,'casual',,False,False,False,,False,True,,,True,156595,3.7352941176
152,True,False,,,,,,,,,,,,2,False,,,,,,,,,'none',,False,,,,,,,False,False,,,False,,,,,,,,,,,,False,,,,,,,,False,,,,,,,,True,'free',False,'casual',,,False,False,,,True,,,True,143717,3.9285714286
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105804,4.0
154,True,True,,,,,,,,,,,,2,False,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,,,True,,False,,,,,,,,,,False,,,True,,,,False,False,,False,,,'loud',False,,True,u'free',False,'casual',,,False,False,,False,True,,,True,184144,3.1363636364
155,True,,,,,,,,,,,,,1,False,,False,True,,,,,,,,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,,,,,False,False,,False,,,u'quiet',False,,False,,False,u'casual',,,False,False,,False,True,,,,170976,3.3157894736999998
156,True,True,,,,,,False,,,,,,1,True,False,False,True,,,False,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,False,False,,True,True,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,u'casual',,False,False,False,,False,True,,,True,96778,3.2800000000000002
157,True,False,,,,,,False,,,,,,1,False,True,False,True,,,,,,u'none',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,'casual',True,False,False,False,,False,True,,,True,10246,2.0
158,True,True,,,,,,,,,,,,1,True,False,False,,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,True,False,,False,False,,u'average',False,,False,u'no',False,u'casual',,False,False,False,,False,True,,,True,69117,3.9431818182000002
159,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,False,,False,,,u'average',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,114200,3.0
160,True,False,,,,,,,,,,,,1,,,False,,,,,,,u'none',,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,False,,False,,,u'average',False,,True,,,u'casual',,,,,,False,True,,,False,6028,1.25
161,True,False,,,,,,False,,,,,,1,True,True,False,True,,,,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,True,False,True,,False,True,,u'average',False,,True,'no',False,'casual',,False,False,False,,False,True,,,True,115384,3.049382716
162,True,,,,,,,,,,,,,1,,,False,,,,,,,u'none',,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,False,,False,,,,False,,True,,,u'casual',,,,,,False,True,,,,76983,3.5
163,True,True,,,,,,,,,,,,2,False,False,,,,,,,,,,False,False,,,,False,,False,False,,,False,,,,,,,,,,,,False,,,,,,False,,,,,False,,u'average',,,True,,False,u'casual',,False,False,False,,,True,,,,163925,3.3076923077
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151960,3.3846153846
165,True,True,,,,,,,,,,,,1,True,True,False,True,,,,,,u'none',,False,False,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,u'average',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,83049,2.407239819
166,True,False,,,,,,,,,,,,1,True,True,False,True,,,,,,u'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,True,False,,False,False,,u'quiet',False,,True,u'no',False,u'casual',,False,False,False,,False,True,,,True,183678,2.4634146341
167,True,True,,,,,,False,,,,,,1,True,False,False,True,,,True,,,u'none',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,False,False,,True,True,,,False,False,True,,False,False,,u'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,True,92942,3.0714285714
168,True,False,,,,,,,,,,,,1,True,False,False,True,,,,,,u'beer_and_wine',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,True,,False,False,,u'loud',False,,True,'no',False,u'casual',,False,False,False,,False,True,,,True,134842,1.7142857142999999
169,True,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,4979,1.9
170,True,,,,,,,,,,,,,1,,,False,True,,,,,,'beer_and_wine',,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,True,,,'casual',,,,,,False,True,,,,90951,3.375
171,True,False,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'average',False,,True,'no',False,u'casual',,,False,False,,False,True,,,True,97282,1.6400000000000001
172,True,True,,,,,,True,,,,,,2,True,False,True,True,,,,,,u'full_bar',,False,True,,,False,True,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,True,,False,False,,u'average',False,,True,'free',False,u'casual',,False,False,False,,False,True,,,True,14358,2.7916666667000003
173,True,False,,,,,,False,,,,,,1,False,False,False,,,,,,,'none',,False,False,,,False,False,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,False,False,False,,False,False,,'average',False,,False,'no',False,'casual',,False,False,False,,False,True,,,True,74719,4.3
174,True,True,,,,,,,,,,,,1,False,,False,True,,,,,,u'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,,,,,False,True,,False,,,,False,,True,,False,u'casual',,,False,False,,False,True,,,True,107359,1.7142857142999999
175,True,False,,,,,,False,,,,,,2,False,False,False,True,,,False,,,u'none',,False,False,,,False,True,,False,False,,,False,,True,,,,,,,,,False,False,,True,True,,,False,True,True,,False,False,,'average',False,,True,u'free',False,'casual',,False,False,False,,False,True,,,False,113083,3.3404255319000002
176,True,True,,,,,,True,,,,,,2,True,False,True,True,,,False,,,u'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,False,False,,True,False,,,False,False,False,,False,False,,'average',False,,True,u'no',False,'casual',,False,False,False,,False,True,,,True,81529,3.9855072464
177,True,False,,,,,,,,,,,,1,False,,False,,,,,,,u'none',,,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,False,,,,True,False,,False,,,u'average',False,,False,u'free',False,u'casual',,,,False,,False,True,,,,93828,2.75
178,True,False,,,,,,True,,,,,,2,True,True,False,True,,,,,,u'beer_and_wine',,False,True,,,False,True,,False,False,'no',,False,,False,,,,,,,,,,False,,True,False,,,False,False,False,,True,False,,u'average',False,,True,'free',False,'casual',,False,False,False,,False,True,,,False,149506,3.3563115488
179,,False,,,,,,,,,,,,3,,,False,True,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,True,,,False,87633,4.2857142857
180,True,True,,,,,,,,,,,,2,True,False,True,,,,,,,'beer_and_wine',,False,True,,,True,True,,False,False,,,False,,False,,,,,,,,,,False,,True,,,,False,False,False,,False,False,,,False,,True,'free',False,'casual',,False,,False,,False,True,,,True,66296,2.9696969697
181,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,u'casual',,,,,,,True,,,,64160,3.6
182,True,,,,,,,,,,,,,1,False,,,True,,,,,,,,False,,,,False,,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,,False,False,,False,,,,False,,True,,False,'casual',,,False,False,,False,True,,,,104723,2.8421052632
183,True,True,,,,,,,,,,,,2,False,,True,,,,,,,u'beer_and_wine',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,False,,,,False,False,,False,,,u'quiet',False,,True,u'no',False,u'casual',,,False,False,,False,True,,,True,114752,3.2916666667
184,True,True,,,,,,,,,,,,2,False,,True,,,,,,,u'none',,False,,,,True,,,False,False,,,False,,True,,,,,,,,,,False,,,True,,,,True,False,,False,,,u'average',False,,True,u'free',False,u'casual',,,,False,,False,True,,,True,117604,4.6
185,True,False,,,,,,,,,,,,1,True,,False,True,,,,,,'none',,False,,,,False,,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,,False,True,,False,,,'quiet',False,,True,'no',False,u'casual',,,False,False,,False,True,,,False,46286,2.34375
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,False,,,,False,,,,,,,,,,,False,,,,,173040,3.2
187,True,True,,,,,,,,,,,,2,True,,True,True,,,,,,u'full_bar',,False,,,,True,,,False,False,'no',,False,,True,,,,,,,,,,False,,,True,,,,False,False,,False,,,u'average',False,,True,'free',False,'casual',,,False,False,,False,True,,,True,18021,3.7547169811
188,True,True,,,,,,False,,,,,,2,True,True,False,True,,,False,,,u'beer_and_wine',,True,True,,,,True,,True,False,,,False,,False,,,,,,,,,False,False,,True,True,,,False,,False,,,False,,'average',,,True,u'free',False,'casual',False,False,False,False,,,True,,,False,123302,4.1739130435
189,True,False,,,,,,,,,,,,1,False,False,False,,,,,,,u'none',,False,False,,,True,False,,False,False,,,False,,False,,,,,,,,,,False,,,True,,,False,False,False,,False,False,,,False,,True,u'no',False,u'casual',False,False,,False,,False,True,,,True,14304,4.0
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67360,1.4
191,True,False,,,,,,,,,,,,2,,,False,True,,,,,,,,,,,,False,,,,,,,,,False,,,,,,,,,,,,,,,,,False,False,,False,,,,False,,True,,,u'casual',,,,,,False,True,,,,64360,4.5
